job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python
8389,Data Analyst,Enterprise,Technology,UK,Remote,Mid,13,Master,0
8390,AI Engineer,Startup,E-commerce,Australia,Onsite,Senior,1,Bachelor,0
8391,Data Analyst,Enterprise,Education,Singapore,Remote,Mid,13,PhD,1
8392,AI Engineer,Startup,Finance,Canada,Remote,Senior,1,Bachelor,0
8393,Business Analyst,Enterprise,Healthcare,Singapore,Onsite,Senior,10,Master,0
8394,Business Analyst,Enterprise,Retail,Singapore,Remote,Mid,7,Master,1
8395,Data Analyst,Startup,Retail,Canada,Onsite,Senior,11,Bachelor,1
8396,Machine Learning Engineer,Startup,Healthcare,Australia,Hybrid,Senior,5,Bachelor,0
8397,Machine Learning Engineer,Enterprise,Education,Germany,Onsite,Mid,7,Bachelor,1
8398,Machine Learning Engineer,Startup,Technology,USA,Onsite,Mid,7,PhD,1
8399,Data Scientist,Medium,Finance,Germany,Onsite,Mid,7,PhD,1
8400,AI Engineer,Startup,Education,Canada,Remote,Entry,5,Bachelor,0
8401,Data Engineer,Enterprise,Education,Germany,Onsite,Senior,2,Master,0
8402,Data Engineer,MNC,Education,Germany,Remote,Entry,8,Bachelor,0
8403,Data Analyst,MNC,Healthcare,Germany,Onsite,Entry,5,Bachelor,0
8404,AI Engineer,Startup,Retail,Australia,Hybrid,Senior,14,PhD,0
8405,Business Analyst,Medium,Education,UK,Hybrid,Mid,13,PhD,0
8406,Machine Learning Engineer,Medium,Technology,Germany,Hybrid,Mid,10,PhD,0
8407,Machine Learning Engineer,Enterprise,Healthcare,Canada,Hybrid,Entry,7,Bachelor,1
8408,Data Scientist,Startup,E-commerce,Germany,Onsite,Mid,10,Master,0
8409,Data Analyst,Enterprise,E-commerce,India,Hybrid,Mid,10,Master,1
8410,Business Analyst,Enterprise,Finance,Singapore,Onsite,Mid,5,PhD,1
8411,Data Analyst,MNC,Finance,Germany,Remote,Entry,10,Master,1
8412,Data Scientist,Startup,Technology,Singapore,Hybrid,Senior,1,Master,0
8413,Business Analyst,Startup,Retail,USA,Hybrid,Entry,1,PhD,0
8414,Machine Learning Engineer,Medium,Finance,USA,Onsite,Entry,3,Bachelor,1
8415,AI Engineer,Enterprise,Technology,Singapore,Onsite,Mid,9,PhD,0
8416,Business Analyst,Startup,Healthcare,India,Hybrid,Mid,8,Master,1
8417,Data Scientist,Startup,Retail,Canada,Hybrid,Entry,14,Bachelor,0
8418,AI Engineer,Medium,Technology,Germany,Hybrid,Entry,10,Bachelor,1
8419,AI Engineer,MNC,Education,Germany,Hybrid,Senior,4,Bachelor,0
8420,Data Engineer,Medium,Technology,Germany,Hybrid,Senior,10,PhD,1
8421,AI Engineer,Enterprise,Education,UK,Onsite,Entry,12,Master,1
8422,Data Analyst,Startup,Technology,USA,Onsite,Entry,7,PhD,1
8423,Machine Learning Engineer,Startup,Healthcare,USA,Hybrid,Senior,7,Master,0
8424,Data Scientist,Medium,Healthcare,Germany,Onsite,Senior,14,Bachelor,0
8425,Data Analyst,Enterprise,E-commerce,Germany,Onsite,Entry,12,PhD,1
8426,Data Scientist,Medium,Healthcare,Canada,Hybrid,Senior,2,Master,1
8427,Data Engineer,Enterprise,E-commerce,UK,Onsite,Mid,2,PhD,1
8428,Data Analyst,Medium,Finance,Canada,Hybrid,Entry,12,Master,0
8429,AI Engineer,MNC,E-commerce,UK,Hybrid,Mid,2,PhD,1
8430,Data Scientist,Enterprise,Healthcare,India,Hybrid,Entry,1,Bachelor,1
8431,Data Scientist,Enterprise,Education,Germany,Hybrid,Mid,14,Master,1
8432,Business Analyst,Medium,E-commerce,UK,Onsite,Entry,13,Master,1
8433,Data Analyst,Enterprise,Retail,UK,Hybrid,Mid,0,PhD,0
8434,Data Scientist,Enterprise,E-commerce,Australia,Onsite,Senior,13,Bachelor,1
8435,AI Engineer,MNC,Finance,Australia,Remote,Mid,14,Bachelor,1
8436,AI Engineer,MNC,Finance,Germany,Onsite,Entry,9,Bachelor,0
8437,Data Analyst,Medium,Finance,Singapore,Onsite,Entry,13,Bachelor,0
8438,Data Scientist,Startup,Healthcare,Australia,Hybrid,Senior,14,Master,0
8439,Machine Learning Engineer,MNC,Education,USA,Hybrid,Entry,14,PhD,0
8440,Data Analyst,MNC,Retail,USA,Remote,Senior,6,Master,1
8441,Data Engineer,MNC,Finance,USA,Hybrid,Senior,12,Bachelor,0
8442,AI Engineer,Startup,Education,India,Hybrid,Entry,10,Master,0
8443,Business Analyst,MNC,E-commerce,India,Remote,Mid,1,Master,0
8444,Machine Learning Engineer,Enterprise,Healthcare,Australia,Onsite,Senior,9,Master,0
8445,AI Engineer,Startup,Healthcare,USA,Remote,Mid,3,Master,0
8446,Machine Learning Engineer,Enterprise,E-commerce,Singapore,Remote,Senior,3,Master,1
8447,Data Analyst,Enterprise,Healthcare,Australia,Hybrid,Senior,0,Master,1
8448,Data Scientist,Medium,Education,UK,Hybrid,Senior,7,PhD,0
8449,Business Analyst,Medium,Retail,India,Remote,Senior,4,Bachelor,0
8450,Machine Learning Engineer,Enterprise,Technology,Australia,Remote,Entry,5,Master,1
8451,Data Engineer,MNC,Retail,Singapore,Remote,Entry,11,Bachelor,0
8452,AI Engineer,Startup,Education,USA,Hybrid,Entry,2,Master,1
8453,Business Analyst,Enterprise,Retail,USA,Hybrid,Senior,4,Bachelor,1
8454,AI Engineer,MNC,Finance,Germany,Hybrid,Senior,0,PhD,1
8455,Data Engineer,Enterprise,E-commerce,Singapore,Onsite,Senior,3,Bachelor,0
8456,Data Engineer,MNC,E-commerce,UK,Onsite,Entry,8,Master,0
8457,Data Scientist,Startup,Finance,Canada,Hybrid,Senior,6,Master,0
8458,Machine Learning Engineer,Startup,Technology,USA,Onsite,Senior,13,PhD,0
8459,Business Analyst,Enterprise,E-commerce,Australia,Onsite,Senior,9,Bachelor,0
8460,Data Analyst,Enterprise,Healthcare,Singapore,Hybrid,Senior,6,Master,1
8461,Business Analyst,Enterprise,E-commerce,Canada,Remote,Mid,0,Master,0
8462,Data Analyst,MNC,Technology,Australia,Onsite,Senior,1,PhD,0
8463,Data Analyst,MNC,Finance,UK,Onsite,Senior,14,PhD,1
8464,Data Scientist,Startup,Technology,USA,Onsite,Entry,1,Master,0
8465,Data Scientist,Startup,E-commerce,Canada,Remote,Entry,9,Bachelor,0
8466,Business Analyst,Startup,E-commerce,UK,Onsite,Entry,3,Bachelor,1
8467,Data Analyst,Medium,Retail,Canada,Onsite,Senior,0,Bachelor,0
8468,Data Analyst,Enterprise,Healthcare,USA,Onsite,Entry,4,Master,0
8469,Business Analyst,Medium,Healthcare,Germany,Remote,Entry,9,Bachelor,1
8470,Data Scientist,Enterprise,Healthcare,Singapore,Hybrid,Senior,6,Bachelor,0
8471,AI Engineer,Startup,Technology,UK,Onsite,Mid,11,Master,0
8472,Data Scientist,Enterprise,Finance,UK,Onsite,Mid,7,Bachelor,0
8473,Data Analyst,Startup,Healthcare,Germany,Hybrid,Senior,2,PhD,0
8474,Machine Learning Engineer,Startup,Technology,Singapore,Hybrid,Senior,14,Master,0
8475,Business Analyst,Startup,Finance,USA,Remote,Entry,4,PhD,1
8476,Data Analyst,Enterprise,Technology,Canada,Hybrid,Senior,10,Master,1
8477,Data Engineer,Medium,Finance,India,Onsite,Entry,0,Bachelor,0
8478,Data Scientist,MNC,Finance,UK,Hybrid,Mid,7,PhD,1
8479,Machine Learning Engineer,Startup,Retail,Singapore,Onsite,Mid,0,Bachelor,0
8480,AI Engineer,Enterprise,Healthcare,Australia,Hybrid,Entry,5,Bachelor,0
8481,AI Engineer,Startup,E-commerce,India,Onsite,Entry,7,PhD,1
8482,AI Engineer,Startup,Retail,Germany,Remote,Senior,1,Master,0
8483,Business Analyst,Medium,Healthcare,Canada,Onsite,Entry,6,Master,1
8484,Business Analyst,MNC,Technology,Canada,Hybrid,Mid,11,PhD,1
8485,Data Analyst,MNC,Education,Australia,Onsite,Mid,7,Bachelor,1
8486,Machine Learning Engineer,Startup,Education,Germany,Remote,Mid,10,Bachelor,0
8487,AI Engineer,Startup,Healthcare,UK,Remote,Senior,5,Bachelor,1
8488,Machine Learning Engineer,MNC,Education,Germany,Hybrid,Mid,9,Master,0
8489,Data Analyst,Startup,Technology,USA,Onsite,Senior,9,Bachelor,0
8490,Data Scientist,Startup,Healthcare,Germany,Remote,Entry,10,Bachelor,0
8491,Data Scientist,Startup,Education,Canada,Onsite,Senior,14,PhD,1
8492,Data Engineer,MNC,E-commerce,Australia,Remote,Senior,8,PhD,0
8493,Business Analyst,Medium,Retail,Canada,Hybrid,Mid,3,PhD,1
8494,Data Engineer,MNC,Healthcare,Australia,Hybrid,Mid,9,Bachelor,0
8495,Data Analyst,Medium,Technology,USA,Onsite,Mid,12,Bachelor,0
8496,Machine Learning Engineer,Startup,E-commerce,Australia,Remote,Mid,2,Master,1
8497,Data Engineer,Medium,E-commerce,USA,Onsite,Mid,10,Master,1
8498,Machine Learning Engineer,MNC,Healthcare,UK,Remote,Senior,13,PhD,1
8499,Business Analyst,Startup,Retail,Germany,Onsite,Entry,1,PhD,1
8500,Data Engineer,Enterprise,Education,Australia,Remote,Mid,10,Master,1
8501,Machine Learning Engineer,Startup,Retail,UK,Onsite,Senior,8,Bachelor,0
8502,Business Analyst,MNC,Finance,Singapore,Hybrid,Entry,11,Master,0
8503,Machine Learning Engineer,Medium,Technology,USA,Remote,Entry,5,Master,0
8504,Business Analyst,Enterprise,Retail,Australia,Onsite,Entry,11,Bachelor,0
8505,Data Engineer,Enterprise,Retail,Germany,Hybrid,Mid,1,PhD,1
8506,Data Engineer,Medium,Finance,India,Remote,Mid,3,PhD,1
8507,Data Scientist,MNC,Education,India,Hybrid,Entry,7,Master,1
8508,Data Scientist,Startup,Retail,Singapore,Hybrid,Mid,3,PhD,0
8509,AI Engineer,Enterprise,Healthcare,Singapore,Remote,Entry,10,Master,0
8510,Business Analyst,Startup,Finance,India,Hybrid,Entry,12,Master,0
8511,AI Engineer,MNC,E-commerce,Canada,Onsite,Entry,13,PhD,1
8512,Data Analyst,Enterprise,Retail,Australia,Remote,Mid,4,Bachelor,1
8513,AI Engineer,MNC,Retail,Canada,Onsite,Entry,12,Bachelor,1
8514,AI Engineer,Medium,Retail,Germany,Remote,Mid,1,Master,0
8515,Business Analyst,Enterprise,E-commerce,Australia,Hybrid,Senior,8,Bachelor,1
8516,Business Analyst,MNC,Technology,India,Hybrid,Senior,7,PhD,0
8517,Data Analyst,Startup,Education,UK,Hybrid,Mid,13,Master,1
8518,Data Engineer,Medium,Technology,UK,Remote,Entry,5,Bachelor,0
8519,Data Scientist,Medium,E-commerce,Singapore,Hybrid,Mid,11,Bachelor,0
8520,Business Analyst,Startup,Technology,Germany,Onsite,Senior,13,Master,0
8521,Business Analyst,Enterprise,Healthcare,UK,Hybrid,Mid,8,PhD,1
8522,Data Analyst,MNC,E-commerce,Germany,Hybrid,Entry,11,Bachelor,1
8523,Data Analyst,Enterprise,Technology,Germany,Onsite,Mid,4,PhD,1
8524,Data Analyst,Startup,Finance,India,Onsite,Senior,13,Master,1
8525,Data Engineer,Enterprise,E-commerce,Singapore,Onsite,Senior,14,Bachelor,1
8526,Business Analyst,Startup,Technology,India,Hybrid,Entry,2,Master,1
8527,AI Engineer,MNC,E-commerce,Canada,Onsite,Mid,8,Master,0
8528,Data Scientist,Startup,Retail,India,Remote,Mid,3,Bachelor,0
8529,Data Engineer,Enterprise,E-commerce,Germany,Remote,Mid,14,PhD,0
8530,Data Scientist,MNC,Retail,Canada,Onsite,Entry,2,Bachelor,1
8531,Machine Learning Engineer,Enterprise,Finance,Australia,Remote,Entry,7,PhD,1
8532,Machine Learning Engineer,Enterprise,Healthcare,Singapore,Remote,Senior,3,Master,1
8533,AI Engineer,MNC,E-commerce,India,Remote,Mid,12,PhD,0
8534,Data Scientist,Medium,Finance,Australia,Onsite,Mid,14,Bachelor,1
8535,Data Analyst,Enterprise,Healthcare,Singapore,Onsite,Senior,8,PhD,1
8536,Business Analyst,MNC,Retail,Germany,Remote,Senior,1,Master,1
8537,Data Scientist,MNC,Healthcare,Singapore,Hybrid,Mid,14,Bachelor,1
8538,Data Scientist,MNC,Education,Canada,Onsite,Mid,0,Master,0
8539,AI Engineer,Medium,Technology,Singapore,Remote,Mid,9,PhD,1
8540,Business Analyst,Medium,Finance,Australia,Onsite,Mid,4,PhD,1
8541,Data Engineer,Enterprise,Healthcare,Singapore,Hybrid,Mid,1,PhD,0
8542,AI Engineer,Medium,Technology,Germany,Remote,Senior,3,Master,1
8543,Data Scientist,Medium,Retail,India,Onsite,Senior,5,Bachelor,0
8544,Machine Learning Engineer,Enterprise,Healthcare,Germany,Remote,Entry,10,PhD,1
8545,Business Analyst,Enterprise,Finance,India,Hybrid,Senior,0,Bachelor,1
8546,Data Scientist,MNC,Technology,Germany,Remote,Senior,1,Master,0
8547,Business Analyst,MNC,Healthcare,UK,Hybrid,Mid,7,PhD,1
8548,Machine Learning Engineer,MNC,Finance,Singapore,Remote,Senior,13,PhD,1
8549,Data Analyst,Enterprise,E-commerce,India,Onsite,Entry,7,PhD,1
8550,Data Scientist,MNC,Education,Canada,Hybrid,Entry,0,Master,1
8551,Data Engineer,Medium,Technology,Germany,Hybrid,Senior,5,PhD,1
8552,AI Engineer,Medium,Technology,UK,Onsite,Entry,3,Bachelor,1
8553,AI Engineer,Enterprise,E-commerce,Singapore,Remote,Entry,4,PhD,1
8554,Data Scientist,Enterprise,E-commerce,India,Remote,Entry,11,Bachelor,0
8555,Data Analyst,Startup,Healthcare,Singapore,Onsite,Entry,13,Master,0
8556,Data Scientist,Medium,Finance,India,Remote,Entry,2,PhD,0
8557,Data Analyst,Medium,Technology,Australia,Hybrid,Senior,8,Bachelor,0
8558,Data Analyst,Medium,Education,Canada,Remote,Mid,5,PhD,0
8559,Business Analyst,Enterprise,Education,UK,Remote,Mid,10,PhD,0
8560,Data Scientist,Medium,Retail,Germany,Remote,Senior,3,PhD,1
8561,Data Scientist,MNC,E-commerce,UK,Hybrid,Senior,3,Bachelor,1
8562,Machine Learning Engineer,Enterprise,Retail,Australia,Onsite,Mid,2,Bachelor,1
8563,Data Engineer,MNC,Technology,Canada,Onsite,Mid,8,Master,1
8564,Business Analyst,MNC,Finance,UK,Onsite,Mid,0,Master,0
8565,Data Scientist,Enterprise,Finance,Germany,Hybrid,Mid,4,Master,1
8566,Data Scientist,MNC,E-commerce,UK,Remote,Senior,13,Bachelor,0
8567,Data Engineer,MNC,Retail,Canada,Hybrid,Mid,14,PhD,1
8568,Machine Learning Engineer,Startup,Education,Germany,Remote,Mid,8,Master,0
8569,Data Scientist,Enterprise,Finance,Canada,Onsite,Senior,2,Bachelor,0
8570,Machine Learning Engineer,MNC,Finance,Germany,Hybrid,Entry,6,PhD,1
8571,Business Analyst,MNC,Technology,Canada,Onsite,Mid,4,Bachelor,1
8572,Machine Learning Engineer,Medium,E-commerce,USA,Onsite,Entry,7,Bachelor,1
8573,Business Analyst,Medium,E-commerce,India,Remote,Mid,11,Master,0
8574,Machine Learning Engineer,MNC,Education,UK,Onsite,Mid,7,Bachelor,1
8575,Data Engineer,Medium,Healthcare,Canada,Remote,Entry,2,Bachelor,0
8576,Data Analyst,Enterprise,Retail,Canada,Remote,Mid,5,Master,0
8577,Data Scientist,Startup,Technology,Singapore,Remote,Mid,3,Bachelor,0
8578,Business Analyst,MNC,Technology,USA,Onsite,Senior,8,Bachelor,0
8579,Machine Learning Engineer,Startup,Retail,USA,Remote,Senior,11,PhD,0
8580,AI Engineer,MNC,Education,India,Hybrid,Senior,4,Master,1
8581,Data Engineer,MNC,Retail,Germany,Hybrid,Mid,8,Master,1
8582,Business Analyst,Medium,Healthcare,USA,Remote,Senior,6,Bachelor,0
8583,AI Engineer,Medium,Technology,Australia,Onsite,Entry,13,Bachelor,0
8584,Data Analyst,Medium,Healthcare,Australia,Onsite,Mid,9,Master,1
8585,Data Engineer,Enterprise,E-commerce,India,Onsite,Senior,11,Bachelor,0
8586,Data Analyst,Medium,Finance,Canada,Remote,Entry,6,Bachelor,1
8587,AI Engineer,Startup,E-commerce,USA,Hybrid,Entry,4,PhD,1
8588,Business Analyst,MNC,Technology,India,Hybrid,Entry,3,Bachelor,1
8589,Data Analyst,Medium,Finance,India,Remote,Entry,3,Bachelor,0
8590,Data Analyst,Startup,Education,Germany,Onsite,Senior,5,PhD,0
8591,Data Scientist,Startup,Technology,Germany,Onsite,Senior,14,Master,0
8592,Data Scientist,Enterprise,Healthcare,Australia,Hybrid,Entry,9,Bachelor,1
8593,Data Analyst,MNC,E-commerce,USA,Onsite,Entry,1,Master,1
8594,Data Engineer,MNC,Finance,India,Hybrid,Entry,0,Master,1
8595,AI Engineer,Medium,Technology,UK,Onsite,Senior,8,Master,1
8596,Data Engineer,Startup,Finance,UK,Remote,Mid,14,Bachelor,1
8597,Data Engineer,Enterprise,E-commerce,Australia,Onsite,Senior,8,PhD,0
8598,Data Scientist,MNC,Healthcare,India,Onsite,Entry,14,Master,0
8599,Data Analyst,Startup,Technology,Canada,Hybrid,Mid,2,PhD,0
8600,Data Scientist,Medium,Healthcare,Canada,Remote,Entry,3,PhD,0
8601,Data Scientist,MNC,Education,Australia,Onsite,Entry,12,Master,0
8602,Data Engineer,Enterprise,Technology,USA,Onsite,Entry,11,Bachelor,0
8603,Machine Learning Engineer,Medium,Technology,Singapore,Remote,Mid,6,Master,0
8604,Machine Learning Engineer,Startup,Retail,India,Onsite,Senior,2,Bachelor,0
8605,Data Engineer,MNC,E-commerce,UK,Hybrid,Entry,2,Bachelor,1
8606,Business Analyst,Startup,Technology,Germany,Remote,Entry,13,PhD,0
8607,Business Analyst,Medium,Technology,India,Onsite,Senior,14,Master,1
8608,AI Engineer,Medium,Retail,Singapore,Onsite,Entry,5,PhD,1
8609,Business Analyst,Medium,Finance,Canada,Remote,Entry,0,Master,0
8610,Data Engineer,Startup,Education,Germany,Hybrid,Entry,8,PhD,0
8611,Data Scientist,MNC,Education,USA,Remote,Mid,5,Master,0
8612,Data Scientist,MNC,Healthcare,Singapore,Onsite,Senior,3,Bachelor,0
8613,Business Analyst,Medium,E-commerce,Singapore,Remote,Entry,14,PhD,0
8614,Data Scientist,Medium,Finance,UK,Onsite,Mid,3,Bachelor,0
8615,Data Engineer,MNC,Technology,Singapore,Remote,Entry,13,PhD,0
8616,Data Scientist,Medium,Healthcare,Germany,Hybrid,Mid,4,Master,1
8617,Data Scientist,MNC,Healthcare,India,Onsite,Mid,8,Bachelor,0
8618,AI Engineer,Medium,Education,USA,Remote,Entry,13,PhD,0
8619,Machine Learning Engineer,Enterprise,Technology,India,Hybrid,Mid,5,PhD,0
8620,AI Engineer,Startup,Technology,USA,Onsite,Entry,10,Bachelor,0
8621,AI Engineer,MNC,Retail,USA,Onsite,Mid,14,Bachelor,0
8622,Machine Learning Engineer,MNC,Retail,Canada,Hybrid,Mid,6,Master,1
8623,AI Engineer,Enterprise,Technology,India,Onsite,Mid,6,Bachelor,0
8624,AI Engineer,Enterprise,Retail,Singapore,Hybrid,Entry,9,Master,0
8625,Data Scientist,Enterprise,Healthcare,Canada,Onsite,Senior,6,Master,1
8626,Machine Learning Engineer,Medium,E-commerce,India,Remote,Mid,12,PhD,0
8627,Data Engineer,MNC,Retail,Germany,Hybrid,Entry,4,Bachelor,1
8628,Machine Learning Engineer,MNC,E-commerce,Australia,Remote,Senior,12,PhD,1
8629,Data Analyst,Startup,Education,India,Hybrid,Senior,5,Bachelor,0
8630,Business Analyst,Medium,E-commerce,Germany,Remote,Entry,9,Bachelor,0
8631,Business Analyst,Startup,Healthcare,USA,Hybrid,Entry,12,PhD,0
8632,Data Engineer,Startup,Finance,UK,Remote,Entry,10,PhD,0
8633,Data Engineer,Startup,E-commerce,UK,Hybrid,Entry,11,Master,1
8634,Business Analyst,Enterprise,Finance,Australia,Onsite,Senior,11,Bachelor,0
8635,Machine Learning Engineer,Enterprise,Technology,UK,Onsite,Entry,9,PhD,1
8636,AI Engineer,Startup,Education,Canada,Onsite,Entry,12,Bachelor,0
8637,Business Analyst,MNC,Technology,Germany,Onsite,Mid,6,Bachelor,1
8638,Data Scientist,Startup,E-commerce,UK,Onsite,Mid,10,Master,1
8639,Data Analyst,MNC,Education,USA,Hybrid,Mid,1,PhD,0
8640,Business Analyst,Medium,E-commerce,USA,Remote,Mid,2,Master,0
8641,Data Scientist,MNC,Healthcare,India,Hybrid,Entry,6,PhD,1
8642,Data Analyst,Startup,Healthcare,USA,Onsite,Senior,6,Master,1
8643,AI Engineer,Enterprise,Finance,Canada,Onsite,Mid,9,Bachelor,0
8644,Data Analyst,Enterprise,Healthcare,USA,Hybrid,Mid,7,Master,0
8645,AI Engineer,Medium,E-commerce,India,Hybrid,Senior,3,Bachelor,1
8646,Machine Learning Engineer,MNC,Retail,UK,Hybrid,Mid,4,Master,1
8647,Business Analyst,Medium,Technology,Canada,Onsite,Senior,0,PhD,0
8648,Machine Learning Engineer,Enterprise,Technology,Australia,Remote,Mid,9,Bachelor,0
8649,Data Engineer,Enterprise,Healthcare,Singapore,Onsite,Mid,9,Bachelor,1
8650,Data Scientist,Medium,Healthcare,Singapore,Hybrid,Senior,6,Master,1
8651,Machine Learning Engineer,Medium,Technology,Germany,Onsite,Senior,9,Bachelor,0
8652,Business Analyst,Medium,Technology,USA,Onsite,Mid,12,Master,0
8653,Data Analyst,Medium,Retail,USA,Remote,Senior,5,Bachelor,0
8654,Data Analyst,Enterprise,Healthcare,Australia,Onsite,Entry,2,PhD,0
8655,AI Engineer,MNC,E-commerce,Australia,Onsite,Senior,4,PhD,0
8656,AI Engineer,Startup,Education,India,Hybrid,Mid,1,PhD,1
8657,Business Analyst,Medium,E-commerce,UK,Hybrid,Entry,10,Master,0
8658,Data Analyst,Medium,Retail,Canada,Onsite,Mid,13,PhD,0
8659,Machine Learning Engineer,MNC,Finance,UK,Hybrid,Senior,2,Bachelor,1
8660,Business Analyst,MNC,Technology,UK,Hybrid,Mid,13,PhD,1
8661,Machine Learning Engineer,MNC,Technology,UK,Hybrid,Entry,14,PhD,1
8662,Machine Learning Engineer,Enterprise,Retail,India,Onsite,Senior,7,Bachelor,1
8663,Data Analyst,Medium,Retail,Australia,Onsite,Senior,1,Master,1
8664,Data Engineer,Medium,Education,UK,Onsite,Entry,11,Bachelor,0
8665,Data Analyst,Enterprise,E-commerce,Germany,Hybrid,Entry,1,Bachelor,1
8666,Machine Learning Engineer,Enterprise,Retail,Australia,Hybrid,Senior,12,Master,0
8667,Data Scientist,Startup,Education,India,Hybrid,Entry,5,Master,0
8668,Data Engineer,Medium,Finance,Canada,Remote,Entry,9,Bachelor,1
8669,Data Scientist,MNC,Healthcare,Australia,Remote,Mid,0,PhD,1
8670,AI Engineer,MNC,Retail,Canada,Remote,Senior,11,Master,1
8671,Data Analyst,Medium,Education,Canada,Hybrid,Entry,7,Bachelor,0
8672,Data Scientist,Startup,E-commerce,Singapore,Onsite,Mid,1,PhD,0
8673,AI Engineer,Medium,Healthcare,Canada,Hybrid,Entry,6,PhD,1
8674,Data Analyst,MNC,E-commerce,Singapore,Hybrid,Mid,7,Bachelor,1
8675,Data Scientist,Enterprise,E-commerce,India,Remote,Entry,12,Master,1
8676,AI Engineer,Enterprise,Education,India,Remote,Entry,2,Master,0
8677,AI Engineer,Startup,Finance,Singapore,Hybrid,Entry,10,PhD,0
8678,Data Analyst,Startup,Education,UK,Remote,Entry,8,Master,1
8679,AI Engineer,Startup,Healthcare,USA,Remote,Senior,1,Bachelor,1
8680,Machine Learning Engineer,Startup,Technology,USA,Onsite,Mid,3,Master,1
8681,Machine Learning Engineer,MNC,Healthcare,UK,Onsite,Mid,12,Master,0
8682,Business Analyst,Startup,Retail,USA,Onsite,Entry,0,PhD,1
8683,Data Scientist,Medium,Healthcare,Germany,Hybrid,Entry,0,PhD,0
8684,AI Engineer,Startup,Finance,Germany,Hybrid,Senior,12,Master,1
8685,Data Engineer,Medium,Education,Singapore,Remote,Entry,2,PhD,1
8686,Machine Learning Engineer,Startup,Retail,UK,Onsite,Entry,9,Bachelor,1
8687,Business Analyst,Medium,Technology,Australia,Onsite,Senior,5,PhD,1
8688,Business Analyst,Medium,E-commerce,Germany,Onsite,Entry,4,PhD,0
8689,Machine Learning Engineer,Medium,E-commerce,UK,Hybrid,Entry,13,Bachelor,1
8690,AI Engineer,Medium,Technology,Germany,Remote,Mid,4,Bachelor,0
8691,Business Analyst,Enterprise,Healthcare,India,Onsite,Mid,2,PhD,0
8692,Data Engineer,MNC,Education,Canada,Onsite,Entry,7,PhD,0
8693,AI Engineer,MNC,Education,Germany,Onsite,Senior,5,PhD,1
8694,Data Analyst,Startup,Finance,USA,Hybrid,Mid,10,Bachelor,1
8695,Data Engineer,Enterprise,Healthcare,Australia,Onsite,Senior,2,Master,0
8696,Data Engineer,MNC,Technology,Canada,Remote,Mid,1,Bachelor,1
8697,Business Analyst,Enterprise,Technology,Germany,Onsite,Entry,10,Master,0
8698,Data Engineer,Startup,E-commerce,Germany,Hybrid,Entry,11,Bachelor,0
